id_posto,razao_posto,cnpj_posto,endereco_posto,bairro_posto,cep_posto,uf_posto,munic_posto,nota_posto
12623,"GARAGEM FORMULA 3 LTDA",92576073000144,"AVENIDA JOAO WALLIG,  735","PASSO DA AREIA",91340000,RS,"PORTO ALEGRE",5
12624,"GARAGEM SIQUEIRA CAMPOS SOCIEDADE SIMPLES LTDA",92956176000130,"RUA SIQUEIRA DE CAMPOS,  866",CENTRO,90010000,RS,"PORTO ALEGRE",9
12625,"GARAGEM JOCKEY LTDA",92974351000111,"AVENIDA CAPIVARI,  335",CRISTAL,90810070,RS,"PORTO ALEGRE",5
12626,"GARAGEM BELEM LTDA",93234086000106,"AVENIDA VENANCIO AIRES,  399","CIDADE BAIXA",90040193,RS,"PORTO ALEGRE",9
12627,"COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA",93489243001198,"AVENIDA ASSIS BRASIL,  8620",SARANDI,91140001,RS,"PORTO ALEGRE",10
12629,"COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA",93489243004103,"AVENIDA FARRAPOS,  361",CENTRO,90220004,RS,"PORTO ALEGRE",7
12630,"COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA",93489243004294,"RUA VOLUNTARIOS DA PATRIA,  2407",FLORESTA,90230011,RS,"PORTO ALEGRE",10
12631,"COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA",93489243004375,"RUA FERNANDO GOMES,  221","MOINHOS DE VENTO",90510010,RS,"PORTO ALEGRE",6
12633,"SHOPPING COMERCIAL E ABAST DE PROD DE PETROLIO C S LTDA",97094775000105,"AVENIDA JOAO WALLIG,  1903","CHACARA DAS PEDRAS",91340001,RS,"PORTO ALEGRE",6
12634,"AUTO POSTO TALISMA LTDA",87804000170,"RUA GAL. EURICO GASPAR DUTRA,  1375",ESTREITO,88070000,SC,FLORIANOPOLIS,8
12637,"AVILA COMERCIO DE COMBUSTIVEIS LTDA",1401005000350,"AVENIDA LUIZ BOITEUX PIAZZA,  2761","CACHOEIRA BOM JESUS",88054700,SC,FLORIANOPOLIS,5
12638,"VILA RICA COM DE COMBUSTIVEL LTDA",2314908000286,"AVENIDA MAURO RAMOS,  390",CENTRO,88020300,SC,FLORIANOPOLIS,6
12639,"POSTO CORREGO GRANDE LTDA",2476506000105,"RUA JOAO PIO DUARTE SILVA,  298","CORREGO GRANDE",88037000,SC,FLORIANOPOLIS,8
12640,"POSTO AVIAO LTDA",2742589000129,"RUA DEP DIOMICIO FREITAS,  SN",CARIANOS,88047001,SC,FLORIANOPOLIS,6
12642,"POSTO DE SERVIÇOS ILHA BELA LTDA",4094401000109,"RODOVIA SC 404,  500",ITACORUBI,88034001,SC,FLORIANOPOLIS,9
12644,"POSTO PARQUE SAO JORGE LTDA",9135347000116,"RODOVIA ADMAR GONZAGA,  2565",ITACORUBI,88034001,SC,FLORIANOPOLIS,7
12645,"CAMPECHE COMERCIO DE COMBUSTIVEIS LTDA",13094294000100,"RODOVIA SC 405,  2859",CAMPECHE,88065000,SC,FLORIANOPOLIS,8
12646,"AJG COMERCIO DE COMBUSTIVEL LTDA",17016859000191,"ESTRADA VEREADOR ONILDO LEMOS,  717","INGLESES DO RIO VERMELHO",88058700,SC,FLORIANOPOLIS,7
12647,"AUTO POSTO MONTE VERDE LTDA",23830528000193,"ROD. VIRGÍLIO VÁRZEA,  460","MONTE VERDE",88032000,SC,FLORIANOPOLIS,9
12648,"POSTO CAPOEIRAS LTDA",28532730000152,"RUA PARALELA NOVO HORIZONTE,  3530",CAPOEIRAS,88090067,SC,FLORIANOPOLIS,9
12649,"GDI COMERCIO DE COMBUSTIVEIS LTDA",33103091000220,"AVENIDA JOSUÉ DI BERNARDI,  505",CAPOEIRAS,88095720,SC,FLORIANOPOLIS,6
12650,"POSTO CENTRAL COMERCIO DE COMBUSTIVEIS EIRELI",33863296000123,"RUA CRISPIM MIRA,  179",CENTRO,88020540,SC,FLORIANOPOLIS,7
12652,"SULCAR POSTO DE SERVICOS LTDA",76840198000183,"RUA DEP ANTONIO EDU VIEIRA,  1190",PANTANAL,88040001,SC,FLORIANOPOLIS,8
12653,"POSTO GALO LTDA",81326258000184,"RUA GERÔNIMO JOSE DIAS,  200","SACO DOS LIMÕES",88045000,SC,FLORIANOPOLIS,7
12654,"POSTO GALO LTDA",81326258000346,"RUA ALMIRANTE LAMEGO,  1076",CENTRO,88015601,SC,FLORIANOPOLIS,7
12655,"POSTO GALO LTDA",81326258000427,"RUA GERAL RIO TAVARES,  S/N","RIO TAVARES",88062970,SC,FLORIANOPOLIS,8
12656,"POSTO GALO LTDA",81326258000508,"RUA HENRIGUE VERAS NASCIMENTO,  270","LAGOA DA CONCEIÇÃO",88062010,SC,FLORIANOPOLIS,10
12657,"POSTO GALO LTDA",81326258000699,"RODOVIA JORNALISTA MANOEL DE MENEZES,  3007","BARRA DA LAGOA",88061701,SC,FLORIANOPOLIS,5
12658,"POSTO GALO LTDA",81326258001318,"AVENIDA AFONSO DELAMBERT NETO,  240","LAGOA DA CONCEICAO",88062000,SC,FLORIANOPOLIS,5
12661,"POSTO MARILU LTDA",83257444000134,"RODOVIA SANTA CATARINA,  401","INGLESES DO RIO VERMELHO",88070740,SC,FLORIANOPOLIS,9
12664,"POSTO PRINCESA DO ALVARENGA LTDA - EPP",17055425000109,"ESTRADA DOALVARENGA,  2201","BALNEARIO MAR PAULISTA",4467000,SP,"SAO PAULO",6
12665,"POSTO DE SERVICOS ANHANGUERA EIRELI",17071876000121,"RUA INACIO LUIS DA COSTA,  534","PARQUE SAO DOMINGOS",5112010,SP,"SAO PAULO",7
12666,"AUTO POSTO NOVO GIOVANNA I LTDA",17118319000119,"AVENIDA ROLAND GARROS,  975","JARDIM BRASIL",2235000,SP,"SAO PAULO",10
12668,"AUTO POSTO JURUPIS EIRELI",17134686000106,"ALAMEDA DOS JURUPIS,  1299",INDIANOPOLIS,4088003,SP,"SAO PAULO",9
12670,"CENTRO AUTOMOTIVO LAGO VITORIA LTDA",17321139000130,"RUA MARECHAL TITO,  1118","SAO MIGUEL PAULISTA",8010090,SP,"SAO PAULO",5
12672,"CENTRO AUTOMOTIVO TANNAT LTDA",17617672000143,"AVENIDA ALCANTARA MACHADO,  3.500","QUARTA PARADA",3302000,SP,"SAO PAULO",9
12673,"AUTO POSTO RAGUEB PETRO LTDA",17897139000182,"AVENIDA RAGUEB CHOHFI,  3693","PARQUE BOA ESPERANCA",8341420,SP,"SAO PAULO",10
12676,"AUTO POSTO DACAR LTDA.",18522781000140,"RUA AGUIA DE HAIA,  583","ARTUR ALVIN",3694000,SP,"SAO PAULO",6
12677,"AUTO POSTO ADRIATICA LTDA",18558605000168,"AVENIDA ROQUE PETRONI JUNIOR,  549","VILA CORDEIRO",4707000,SP,"SAO PAULO",7
12678,"AUTO POSTO JORLI LTDA",18712333000109,"RUA GUAIAUNA,  497",GUAIAUNA,3631000,SP,"SAO PAULO",5
12679,"AUTO POSTO TREVO DA SORTE LTDA",18765781000170,"RUA IBITIRAMA,  704","VILA PRUDENTE",3133100,SP,"SAO PAULO",8
12680,"POSTO DE SERVICOS NOVA NORDESTINA LTDA",19092849000160,"RUA MOACIR DANTAS ITAPICURU,  53","CIDADE NOVA SÃO MIGUEL",8042290,SP,"SAO PAULO",5
12686,"AUTO POSTO GENESIS J.A. LTDA",19643397000168,"AVENIDA DOS IMARES,  716",INDIANOPOLIS,4085001,SP,"SAO PAULO",9
12687,"AUTO POSTO BUFFALO COMBUSTIVEIS LTDA",20033242000199,"ESTRADA ITAQUERA-GUAIANAZES,  1130","VL 15 DE NOVEMBRO",8250010,SP,"SAO PAULO",6
12688,"CENTRO AUTOMOTIVO THOMAS EDISON LTDA",20190819000176,"AVENIDA THOMAS EDISON,  700","BARRA FUNDA",1140001,SP,"SAO PAULO",9
12689,"AUTO POSTO SENARIS BELLO LTDA.",20514988000114,"AVENIDA ENGENHEIRO LUIZ CARLOS BERRINI,  365","CIDADE MONCOES",4571010,SP,"SAO PAULO",7
12690,"CENTRO AUTOMOTIVO JARDIM JACANA LTDA",20684089000160,"AVENIDA ANTONELO DA MESSINA,  516","SITIO DO PIQUERI",2318000,SP,"SAO PAULO",7
12691,"AUTO POSTO REI DO TATUAPE LTDA",20750878000151,"AVENIDA CELSO GARCIA,  5471",TATUAPE,3063000,SP,"SAO PAULO",9
12692,"CENTRO AUTOMOTIVO PARQUE DO CARMO LTDA",20881494000178,"RUA OSVALDO PUCCI,  40","JARDIM NOSSA SENHORA DO CARMO",8270700,SP,"SAO PAULO",9
12693,"CENTRO AUTOMOTIVO MOSCATEL LTDA",21042671000195,"AVENIDA SALIM FARAH MALUF,  1.999",TATUAPE,3076000,SP,"SAO PAULO",10
12694,"CENTRO AUTOMOTIVO NHAMBIQUARAS LTDA",21248520000198,"ALAMEDA DOS NHAMBIQUARAS,  1555",INDIANOPOLIS,4090013,SP,"SAO PAULO",10
12695,"AUTO POSTO WH33 LTDA",21372505000157,"RUA JOAO ALFREDO,  641","SANTO AMARO",4747001,SP,"SAO PAULO",5
12696,"CENTRO COMERCIAL PORTAL DE ITAQUERA LTDA",21534226000142,"AVENIDA ITAQUERA,  7597","VILA CARMOSINA",8295001,SP,"SAO PAULO",6
12697,"AUTO POSTO ZAKI NARCHI LTDA",21556810000107,"RUA ANTONIO DOS SANTOS NETO,  246",CARANDIRU,2028020,SP,"SAO PAULO",5
12700,"CENTRO AUTOMOTIVO RUA DOS TRILHOS LTDA",22118875000125,"RUA DOS TRILHOS,  137",MOOCA,3168005,SP,"SAO PAULO",10
12701,"AUTO POSTO ALVORADA DA VILA LTDA",22406880000133,"RUA ALVILANDIA,  20","VILA MADALENA",5449070,SP,"SAO PAULO",7
12703,"CENTRO AUTOMOTIVO CASTANHEIRA LTDA",23398984000106,"AVENIDA MATEO BEI,  1271","SAO MATEUS",3949011,SP,"SAO PAULO",9
12704,"MODENA AUTO POSTO LTDA",23445146000146,"ESTRADA DO M BOI MIRIM,  3060","JARDIM COIMBRA",4932306,SP,"SAO PAULO",5
12705,"AUTO POSTO GIGANTE DA ENGENHEIRO LTDA",24052736000171,"AVENIDA ENGENHEIRO CAETANO ALVARES,  2777",IMIRIM,2540003,SP,"SAO PAULO",8
12706,"AUTO POSTO MARIA CANDIDA LTDA",24474137000146,"RUA MARIA CANDIDA,  1.619","VILA GUILHERME",2071012,SP,"SAO PAULO",8
12707,"AUTO POSTO E SERVICOS 19 DE JANEIRO LTDA",24523091000108,"AVENIDA DEZENOVE DE JANEIRO,  629","VILA CARRAO",3449000,SP,"SAO PAULO",9
12708,"AUTO POSTO FONTALES LTDA",24633449000155,"RUA USHIKICHI KAMYA,  1330","PARQUE CASA DE PEDRA",2323000,SP,"SAO PAULO",5
12709,"CENTRO AUTOMOTIVO GABRIEL SARAIVA LTDA",25298301000174,"AVENIDA SADAMU INOUE,  6170","JARDIM CASA GRANDE",4865005,SP,"SAO PAULO",7
12710,"AUTO POSTO VILA ITABERABA LTDA",26227569000188,"ESTRADA LAZARO AMANCIO DE BARROS,  492","VILA ITABERABA",2846010,SP,"SAO PAULO",6
12712,"AUTO POSTO VILA VERA LTDA",26700338000140,"RUA VERGUEIRO,  8958","VILA FIRMIANO PINTO",4272300,SP,"SAO PAULO",10
12713,"AUTO POSTO QUINTO LTDA",26751240000111,"AVENIDA SAO MIGUEL,  6095","VILA NORMA",8070002,SP,"SAO PAULO",8
12716,"AUTO POSTO ARCA LTDA",28345060000165,"RUA PAULO BARBOSA,  322",IPIRANGA,4201080,SP,"SAO PAULO",9
12717,"AUTO POSTO PRIMEIRA PARADA LTDA",28399835000185,"RUA DA MOOCA,  1126",MOOCA,3104010,SP,"SAO PAULO",6
12718,"CENTRO AUTOMOTIVO HIMALAIA LTDA",29549980000168,"AVENIDA DO ORATORIO,  5720","JARDIM ANGELA (ZONA LESTE)",3220300,SP,"SAO PAULO",10
12721,"POSTO DE SERVICOS DUBLIM LTDA",31938633000179,"AVENIDA MARECHAL TITO,  5350","ITAIM PAULISTA",8115000,SP,"SAO PAULO",8
12722,"AUTO POSTO VILA MANZINI LTDA",32462610000101,"AVENIDA VITOR MANZINI,  450","SANTO AMARO",4745060,SP,"SAO PAULO",7
12724,"AUTO POSTO MAXIMUS LTDA",33047386000146,"AVENIDA VITAL BRASIL,  730",BUTANTA,5503000,SP,"SAO PAULO",5
12725,"AUTO POSTO MODELO DO IMIRIM LTDA",33554207000167,"AVENIDA IMIRIM,  2185",IMIRIM,2465200,SP,"SAO PAULO",10
12727,"AUTO POSTO BLACK HORSE LTDA",34701857000150,"AVENIDA PROF LUIZ IGNACIO ANHAIA MELLO,  8051","VILA EMA",3295100,SP,"SAO PAULO",7
12728,"F.G ITAIM AUTO POSTO LTDA",34728531000117,"AVENIDA STO AMARO,  320","VILA NOVA CONCEICAO",4506000,SP,"SAO PAULO",9
12729,"CENTRO AUTOMOTIVO PILAR DO TIETE LTDA",34855093000158,"RUA DR EDGARD THEOTONIO SANTANA,  492","PARQUE INDUSTRIAL TOMAS EDSON",1140030,SP,"SAO PAULO",6
12732,"AUTO POSTO OSAKA LTDA",35831022000188,"RUA GUAIPA,  1028","VILA LEOPOLDINA",5089000,SP,"SAO PAULO",10
12733,"CENTRO AUTOMOTIVO AGUA MARINHA LTDA",36451182000164,"AVENIDA DO RIO BONITO,  1011",SOCORRO,4776001,SP,"SAO PAULO",5
12734,"CENTRO AUTOMOTIVO BLUE MIAMI LTDA",37654527000140,"AVENIDA EDU CHAVES,  553","PARQUE EDU CHAVES",2229000,SP,"SAO PAULO",6
12735,"ML20 IMIGRANTES AUTO POSTO LTDA",37832095000110,"AVENIDA MIGUEL ESTEFNO,  1663",SAUDE,4301011,SP,"SAO PAULO",7
12736,"CENTRO AUTOMOTIVO MOURISCO LTDA",38335454000196,"AVENIDA REG FEIJO,  1111","VILA REGENTE FEIJO",3342000,SP,"SAO PAULO",9
12738,"AUTO POSTO REDE BAN LTDA",39310504000143,"AVENIDA ARICANDUVA,  4777","VILA ARICANDUVA",3527000,SP,"SAO PAULO",7
12739,"AUTO POSTO BOSQUE CURSINO LTDA",39765171000147,"AVENIDA DO CURSINO,  1106",SAUDE,4132000,SP,"SAO PAULO",6
12740,"IRLANDES POSTO DE SERVICOS LTDA",40801977000122,"AVENIDA PROF LUIZ IGNACIO ANHAIA MELLO,  8170","VILA DIVINA PASTORA",3294200,SP,"SAO PAULO",5
12741,"AUTO POSTO QU4RTETO FANTASTICO LTDA",40856847000197,"AVENIDA NORDESTINA,  2718","CIDADE NOVA SAO MIGUEL",8042117,SP,"SAO PAULO",9
12742,"MAG 1 CENTRO DE SERVICOS LTDA",40885810000197,"RUA NOVA DO TUPAROQUERA,  51","JARDIM NOVO SANTO AMARO",5820200,SP,"SAO PAULO",10
12743,"AUTO POSTO BARAO DA ASSIS LTDA",41517372000177,"RUA DR ASSIS RIBEIRO,  5138","ERMELINO MATARAZZO",3827000,SP,"SAO PAULO",6
12744,"AUTO POSTO BENFICA LTDA.",41573562000101,"ESTRADA MBOI MIRIM,  420","JARDIM DAS FLORES",4905000,SP,"SAO PAULO",9
12745,"AUTO POSTO REDE BAN 2 LTDA",42108581000120,"AVENIDA BELARMINO FERREIRA,  300","JARDIM ARIZE",3573090,SP,"SAO PAULO",6
12747,"CAPRI AUTO POSTO LTDA",43012665000128,"AVENIDA DEPUTADO EMILIO CARLOS,  2153","VILA SANTA MARIA",2721100,SP,"SAO PAULO",8
12748,"AUTO POSTO CALON LTDA",43030030000153,"AVENIDA CANGAIBA,  1950",CANGAÍBA,3712000,SP,"SAO PAULO",8
12749,"OURO VELHO AUTOMOVEIS E SERVICOS LTDA",43059997000168,"RUA CEL DIOGO,  650","JARDIM GLORIA",1545000,SP,"SAO PAULO",6
12751,"AUTO POSTO EWAMARO LTDA",43177872000132,"AVENIDA CONDESSA ELIZABETH DE ROBIANO,  S/N","VILA GUILHERME",3704000,SP,"SAO PAULO",5
12752,"AUTO POSTO VELEIROS LTDA",43185800000137,"AVENIDA DO RIO BONITO,  939",VELEIROS,4776001,SP,"SAO PAULO",9
12754,"AUTOMOTIVO SANTA CATARINALTDA",43235423000101,"AVENIDA SANTA CATARINA,  2951","VL STA CATARINA",4378500,SP,"SAO PAULO",5
12755,"CALUANA COMBUSTIVEIS E SERVICOS LTDA",43286426000166,"AVENIDA POMPEIA,  1682",POMPEIA,5022001,SP,"SAO PAULO",8
12756,"ALUISIO MAKOTO MIYADA",43310523000147,"AVENIDA PROF FRANCISCO MORATO,  3077","VILA SONIA",5513400,SP,"SAO PAULO",5
12758,"AUTO POSTO GRANA LTDA",43339001000178,"RUA CONS CARRAO,  501","BELA VISTA",1328000,SP,"SAO PAULO",7
12759,"AUTO POSTO SERRA DE BRAGANCA LTDA",43386838000178,"RUA SERRA DE BRAGANCA,  1675",TATUAPE,3318000,SP,"SAO PAULO",10
12760,"AUTO POSTO MANCHESTER LTDA",43389105000197,"RUA TAMAINDE,  1153","VL NOVA MANCHESTER",3444000,SP,"SAO PAULO",10
12761,"POSTO JD HELENA COM DE DERIVADOS DE PETROLEO LTDA",43396563000153,"ESTRADA DE ITAQUERA-GUAIANAZES,  2392",GUAIANAZES,8420000,SP,"SAO PAULO",8
12762,"AUTO POSTO IRMAOS MELO LTDA",43400670000108,"AVENIDA GUILHERME GIORGI,  795","VILA CARRÃO",3422000,SP,"SAO PAULO",6
12763,"POSTO GASPARZINHO LTDA",43400969000162,"AVENIDA AGUIA DE HAIA,  2600","CID AE CARVALHO",3694000,SP,"SAO PAULO",7
12764,"POSTO DE SERVICOS XIRIRICA LTDA",43493287000141,"RUA TAUBATE,  686","VILA CARRÃO",3433000,SP,"SAO PAULO",10
12765,"POSTO DE SERVICO BANDEIRALTDA",43502624000110,"ESTRADA DE SAO MIGUEL,  3771","SAO MIGUEL PAULISTA",8210040,SP,"SAO PAULO",7
